Id,SalePrice
2737,122046.99296863072
2738,132065.71580303996
2739,158813.481745933
2740,129102.2901233938
2741,148760.3807049327
2742,153286.8394803459
2743,148082.67240673056
2744,146290.08318382685
2745,137729.39783146913
2746,134458.45002695185
2747,142987.23755642172
2748,129406.84161015686
2749,130989.31019671408
2750,135580.16597665343
2751,132913.5328899739
2752,226396.6552256772
2753,151791.84873966157
2754,171220.18572606207
2755,131878.38307489062
2756,83058.8723441977
2757,80646.31977134725
2758,83691.7379565705
2759,143373.7184103914
2760,123466.54679206548
2761,143426.2597910707
2762,145381.33727430544
2763,170217.5300391339
2764,165873.478872075
2765,252263.37417847232
2766,140565.88106999177
2767,93748.40562051813
2768,132140.11576500846
2769,131044.70276673423
2770,157886.8577161062
2771,122308.1458310408
2772,122526.79948576128
2773,139830.59417131048
2774,138429.42470112813
2775,126479.81871510694
2776,136065.94048405474
2777,143559.18483825447
2778,137160.53693445132
2779,120861.23172889596
2780,103966.67651660823
2781,104166.10807821545
2782,90698.77705935258
2783,106257.18885386892
2784,121124.76583721128
2785,132536.46562221006
2786,68681.33341913151
2787,115809.39865219528
2788,83158.30126122237
2789,202674.1799195265
2790,94790.82942777692
2791,110240.31103971282
2792,68597.83592663094
2793,151240.67165995584
2794,102356.8910176176
2795,116931.5614629352
2796,98500.97507088816
2797,162177.95970571903
2798,111544.21695731372
2799,116031.32488602377
2800,75604.14174815317
2801,106790.64255331628
2802,133332.15630945432
2803,137251.53593391005
2804,140905.9650927225
2805,91829.1202661838
2806,97278.84356506396
2807,148177.96858100174
2808,146013.25538683037
2809,127314.58909369828
2810,134637.01782372507
2811,151958.3523808915
2812,143565.4310536104
2813,146997.78545281125
2814,159211.34783395627
2815,96716.86334085552
2816,256583.5909593688
2817,138794.86036982143
2818,131255.5171332717
2819,164312.43461820282
2820,135364.01253053837
2821,105780.91527579626
2822,165555.86615339504
2823,204715.9736484154
2824,161974.25749329582
2825,148881.15021977742
2826,128261.87253894765
2827,137280.51165254222
2828,198505.65758602903
2829,158980.0599082419
2830,233258.7275207871
2831,187581.30026511935
2832,219263.4391620584
2833,280312.7650160528
2834,215955.02421605107
2835,219628.13712352436
2836,193947.84481866215
2837,175170.84133514296
2838,146046.0158785906
2839,181273.6165907017
2840,193400.6827141785
2841,202158.91982669896
2842,215886.5413960936
2843,164569.42669751082
2844,166740.7495263677
2845,124298.22418000904
2846,211409.0699251684
2847,201982.399234514
2848,209673.10628140203
2849,214008.22920420725
2850,273631.4624863675
2851,234173.4815142455
2852,227749.1758689989
2853,231955.5643415407
2854,138359.10454463997
2855,202449.18231573384
2856,209018.0166010475
2857,190251.40466318684
2858,201228.43780117383
2859,132024.78131410398
2860,120190.11333179688
2861,132365.98096864935
2862,185555.8276852383
2863,115489.38910397774
2864,242256.5702459368
2865,136075.23323237145
2866,137149.10137944762
2867,85919.68552134652
2868,97340.74244058107
2869,118803.37090477956
2870,146607.81140215532
2871,104914.08245419472
2872,57932.943707454346
2873,112397.12116776907
2874,137560.26324607196
2875,123085.59091691868
2876,158241.0317469268
2877,141006.28405657224
2878,164655.21340004556
2879,141062.8940270653
2880,121145.7887887044
2881,157317.82301132724
2882,181471.4508931888
2883,170816.5996808005
2884,176859.17549122233
2885,177868.7962973143
2886,232434.4612276019
2887,97882.22308879669
2888,120738.34687188806
2889,64920.475359282565
2890,80844.81501857666
2891,129315.47654500326
2892,56282.76808604736
2893,102309.20623874084
2894,60042.65520744906
2895,287911.5610082548
2896,272678.04465023533
2897,179703.0614975417
2898,139863.18484946038
2899,223931.10708157183
2900,156978.45932959425
2901,198215.86752983448
2902,182036.8849095173
2903,331296.573929207
2904,340284.0690211095
2905,119616.4172142893
2906,196480.37891898252
2907,112833.61196878196
2908,130286.8469657084
2909,143275.36534307204
2910,82476.52442557951
2911,84417.22008123244
2912,149919.53309698962
2913,86363.46905755452
2914,82381.94234466809
2915,85054.70000436758
2916,84204.49124215615
2917,152696.11471837308
2918,113826.90171872378
2919,227804.39568018328
