,ID,Label
3664,24109,0
3665,4997,0
3666,42113,0
3667,31831,0
3668,40770,0
3669,13905,1
3670,35210,0
3671,36290,0
3672,462,0
3673,15880,0
3674,46936,0
3675,52574,0
3676,36052,0
3677,14614,0
3678,40467,0
3679,25296,0
3680,29950,0
3681,39889,0
3682,40419,0
3683,50943,0
3684,8890,0
3685,12148,0
3686,45990,1
3687,2913,0
3688,13274,0
3689,13060,0
3690,49715,0
3691,28467,0
3692,16110,0
3693,11221,1
3694,39108,0
3695,39906,0
3696,49409,1
3697,42700,0
3698,1124,0
3699,39361,0
3700,13975,0
3701,16309,0
3702,26574,0
3703,37523,1
3704,19615,0
3705,11382,0
3706,13558,0
3707,25651,0
3708,29829,0
3709,41806,0
3710,4263,0
3711,9473,0
3712,35068,0
3713,45953,1
3714,22916,1
3715,7900,0
3716,33232,0
3717,25618,0
3718,18181,0
3719,231,0
3720,25606,0
3721,17006,1
3722,40952,0
3723,2648,0
3724,38659,0
3725,17940,1
3726,52760,0
3727,5244,0
3728,16595,0
3729,42697,1
3730,994,0
3731,44650,1
3732,40516,0
3733,32160,0
3734,37079,1
3735,10969,0
3736,49981,0
3737,31017,0
3738,6345,0
3739,28515,0
3740,47799,0
3741,3518,0
3742,17837,0
3743,46768,0
3744,33025,1
3745,2001,0
3746,39815,0
3747,7212,0
3748,45739,1
3749,26727,0
3750,50525,0
3751,51166,0
3752,45626,0
3753,49517,0
3754,3927,0
3755,11104,0
3756,13604,0
3757,18731,0
3758,1295,0
3759,32918,0
3760,36751,0
3761,17432,0
3762,39960,0
3763,11182,1
3764,44040,0
3765,45681,0
3766,28059,1
3767,21232,0
3768,29041,0
3769,22428,0
3770,36505,1
3771,38374,0
3772,35540,0
3773,12541,0
3774,9439,0
3775,12248,0
3776,17698,1
3777,16792,0
3778,17799,0
3779,6102,0
3780,50962,1
3781,3063,0
3782,11965,0
3783,23555,1
3784,42449,0
3785,31406,0
3786,16141,0
3787,27958,0
3788,29186,0
3789,46307,0
3790,41705,0
3791,32923,0
3792,25803,0
3793,50968,0
3794,49193,0
3795,9976,1
3796,49612,0
3797,33171,0
3798,15823,0
3799,32006,0
3800,31620,1
3801,32108,0
3802,8575,0
3803,27505,0
3804,11783,0
3805,10056,0
3806,33913,0
3807,50736,1
3808,27285,0
3809,1056,0
3810,27777,0
3811,42861,1
3812,44557,0
3813,44501,0
3814,14882,0
3815,6464,0
3816,37948,0
3817,16067,1
3818,11290,0
3819,30309,0
3820,13703,0
3821,4938,0
3822,39129,0
3823,29261,1
3824,42492,0
3825,9837,0
3826,50944,1
3827,28593,0
3828,394,0
3829,46248,0
3830,47726,1
3831,32049,0
3832,39920,0
3833,7442,0
3834,45127,0
3835,45022,0
3836,18935,0
3837,50922,0
3838,1379,0
3839,26819,0
3840,13878,0
3841,33736,0
3842,49167,0
3843,4944,0
3844,47144,0
3845,24684,0
3846,53590,1
3847,15066,0
3848,53010,0
3849,1278,1
3850,21150,1
3851,40155,0
3852,47013,1
3853,35146,0
3854,5147,0
3855,25812,0
3856,1866,0
3857,42664,0
3858,3603,0
3859,52515,0
3860,10341,0
3861,40451,0
3862,29795,1
3863,1934,1
3864,752,0
3865,23035,1
3866,33017,0
3867,37409,0
3868,9845,0
3869,53497,1
3870,26230,0
3871,7614,0
3872,13039,1
3873,31364,0
3874,53170,0
3875,23979,0
3876,17525,1
3877,28134,0
3878,1146,0
3879,46563,0
3880,1135,0
3881,9406,0
3882,52068,0
3883,49250,0
3884,31718,0
3885,23972,0
3886,31537,1
3887,44073,0
3888,50292,0
3889,31173,0
3890,2508,0
3891,16762,0
3892,27203,1
3893,23654,0
3894,41085,0
3895,29816,0
3896,32963,0
3897,5198,1
3898,20268,0
3899,37272,1
3900,3703,0
3901,50139,1
3902,45188,0
3903,42837,0
3904,14072,0
3905,27080,0
3906,35875,0
3907,41428,0
3908,41128,1
3909,24430,0
3910,1821,0
3911,47119,0
3912,20806,1
3913,8365,0
3914,23931,0
3915,24988,0
3916,47981,0
3917,30104,0
3918,46729,0
3919,18279,0
3920,9784,0
3921,6701,0
3922,45812,1
3923,35609,1
3924,37597,0
3925,48715,1
3926,33772,0
3927,15450,0
3928,28873,1
3929,1302,1
3930,38857,1
3931,6729,0
3932,19526,0
3933,39484,0
3934,39369,0
3935,1459,0
3936,33338,0
3937,395,0
3938,30694,0
3939,29395,0
3940,13359,0
3941,22248,1
3942,37231,0
3943,21851,1
3944,28356,0
3945,9691,0
3946,13010,0
3947,34852,0
3948,39855,0
3949,24011,0
3950,3183,0
3951,19366,0
3952,35347,0
3953,40126,0
3954,10698,1
3955,51935,0
3956,6234,0
3957,44763,0
3958,51199,0
3959,31005,0
3960,21963,0
3961,28565,0
3962,11278,1
3963,4567,1
3964,14634,0
3965,48315,0
3966,7300,0
3967,48368,0
3968,1351,0
3969,37470,0
3970,271,0
3971,41336,0
3972,538,0
3973,47243,0
3974,21053,1
3975,40580,1
3976,11356,1
3977,2372,0
3978,34069,0
3979,4466,0
3980,36766,0
3981,41807,1
3982,16264,0
3983,44674,0
3984,27717,0
3985,981,1
3986,11530,0
3987,10624,0
3988,7124,1
3989,48402,0
3990,2875,1
3991,26006,0
3992,15074,0
3993,33237,0
3994,16811,1
3995,5128,0
3996,27182,1
3997,47046,0
3998,20905,0
3999,50040,0
4000,21901,0
4001,39417,0
4002,26049,0
4003,26375,0
4004,7799,0
4005,29964,0
4006,29978,0
4007,48420,0
4008,17425,0
4009,16705,0
4010,37090,0
4011,36105,0
4012,2606,0
4013,21959,1
4014,27208,0
4015,7638,0
4016,22901,1
4017,25784,1
4018,35613,0
4019,20375,0
4020,53532,1
4021,40634,0
4022,52739,0
4023,19290,0
4024,35521,0
4025,50913,0
4026,28736,0
4027,46922,0
4028,29336,1
4029,1620,0
4030,14979,0
4031,20235,0
4032,33760,0
4033,38758,0
4034,44635,0
4035,45718,1
4036,28667,0
4037,19430,0
4038,38234,0
4039,32821,0
4040,17686,0
4041,6907,0
4042,17855,0
4043,31376,0
4044,20427,1
4045,20141,0
4046,30558,0
4047,24824,0
4048,16272,0
4049,42932,0
4050,44597,0
4051,16351,0
4052,18795,0
4053,18338,0
4054,17498,1
4055,37912,0
4056,42620,0
4057,8276,0
4058,47176,0
4059,27738,0
4060,44132,0
4061,6582,1
4062,8838,1
4063,16765,0
4064,38960,1
4065,2316,1
4066,47993,0
4067,24903,0
4068,13498,0
4069,24306,0
4070,18266,0
4071,9554,0
4072,50172,0
4073,40753,0
4074,38996,0
4075,11127,0
4076,23573,0
4077,21428,1
4078,7018,0
4079,27672,0
4080,33089,0
4081,7001,1
4082,2608,1
4083,37576,1
4084,8390,0
4085,49284,1
4086,20983,0
4087,28612,0
4088,19201,0
4089,3887,0
4090,1060,0
4091,13540,0
4092,5247,0
4093,22690,0
4094,48951,0
4095,49393,0
4096,10670,1
4097,19978,0
4098,43694,0
4099,28199,1
4100,26645,0
4101,18069,0
4102,35177,0
4103,47259,0
4104,28,0
4105,52800,0
4106,22323,0
4107,48980,0
4108,35314,1
4109,47434,0
4110,34869,0
4111,33883,0
4112,33160,0
4113,49667,1
4114,36179,0
4115,10213,0
4116,32933,0
4117,2130,1
4118,35198,0
4119,35711,0
4120,33915,0
4121,26214,0
4122,36807,0
4123,25719,0
4124,38671,0
4125,38337,0
4126,52100,0
4127,48378,0
4128,10022,0
4129,28826,1
4130,14710,0
4131,3775,0
4132,10908,0
4133,23947,0
4134,10465,0
4135,19831,0
4136,33255,0
4137,28248,1
4138,16805,1
4139,22922,0
4140,41908,0
4141,42489,1
4142,26376,1
4143,33942,0
4144,38122,0
4145,29414,0
4146,1598,0
4147,16504,0
4148,28668,0
4149,44671,0
4150,4588,0
4151,45467,0
4152,21359,0
4153,8445,0
4154,41338,0
4155,43338,0
4156,33590,0
4157,1761,1
4158,25291,0
4159,35414,0
4160,31640,1
4161,29731,0
4162,15357,1
4163,25100,0
4164,27779,0
4165,810,0
4166,603,0
4167,47908,0
4168,6863,0
4169,471,0
4170,41163,1
4171,4144,0
4172,32270,0
4173,20568,0
4174,36949,0
4175,39737,0
4176,35766,0
4177,15622,0
4178,43109,0
4179,39752,0
4180,34178,0
4181,35640,0
4182,20122,0
4183,9427,0
4184,24663,1
4185,38209,0
4186,22422,0
4187,26628,0
4188,29091,0
4189,14504,1
4190,37027,0
4191,43686,0
4192,45713,0
4193,9775,0
4194,15011,0
4195,17113,0
4196,14830,0
4197,45542,0
4198,36695,0
4199,14802,1
4200,282,0
4201,36123,0
4202,24084,1
4203,3558,0
4204,12231,0
4205,21657,0
4206,44008,0
4207,3102,1
4208,33269,0
4209,51,0
4210,12082,0
4211,21919,0
4212,33938,0
4213,8658,0
4214,2724,0
4215,19560,0
4216,37764,0
4217,37317,1
4218,6730,0
4219,31773,0
4220,24947,0
4221,42796,0
4222,12372,0
4223,2953,0
4224,38427,0
4225,44408,0
4226,11569,0
4227,8302,0
4228,30332,0
4229,5485,0
4230,30015,1
4231,34807,0
4232,455,0
4233,51957,0
4234,2748,1
4235,25568,0
4236,5240,0
4237,45012,1
4238,27631,0
4239,47736,0
4240,40761,1
4241,32437,1
4242,45241,0
4243,331,0
4244,24184,0
4245,25726,1
4246,22282,0
4247,47975,0
4248,9765,1
4249,3038,0
4250,13699,0
4251,17273,0
4252,23912,0
4253,38103,0
4254,46556,0
4255,52434,0
4256,49226,0
4257,26082,1
4258,7186,0
4259,33841,1
4260,45937,1
4261,13809,0
4262,19420,0
4263,16506,0
4264,2650,0
4265,37469,0
4266,46285,0
4267,35182,1
4268,19438,0
4269,24983,0
4270,42803,0
4271,34434,1
4272,31954,1
4273,21858,0
4274,30580,0
4275,6203,0
4276,53315,1
4277,15947,0
4278,26498,0
4279,23316,0
4280,22363,0
4281,53396,0
4282,52674,0
4283,52315,0
4284,19296,0
4285,12291,0
4286,6157,0
4287,39641,0
4288,517,0
4289,48491,0
4290,51832,0
4291,18253,1
4292,20457,0
4293,20580,0
4294,21432,1
4295,3262,0
4296,34388,1
4297,43974,0
4298,53245,0
4299,53506,0
4300,40270,0
4301,20165,1
4302,5327,1
4303,9267,1
4304,47021,0
4305,35856,0
4306,30439,0
4307,24946,0
4308,39798,0
4309,14113,1
4310,31584,0
4311,14780,0
4312,49625,1
4313,30547,0
4314,44698,0
4315,34310,0
4316,32374,0
4317,32503,0
4318,4184,0
4319,37955,0
4320,10476,0
4321,49149,0
4322,47910,1
4323,9314,0
4324,53056,0
4325,16207,0
4326,45694,0
4327,5613,0
4328,47403,0
4329,28141,0
4330,34961,0
4331,20882,1
4332,33644,0
4333,3211,0
4334,27575,0
4335,42578,1
4336,3534,0
4337,10349,0
4338,29482,1
4339,13691,0
4340,6041,0
4341,48617,0
4342,46557,0
4343,19122,0
4344,14454,0
4345,38871,0
4346,49914,0
4347,9763,0
4348,38818,1
4349,48038,0
4350,9545,0
4351,29017,1
4352,15751,0
4353,43696,0
4354,21544,0
4355,17153,0
4356,23220,0
4357,48621,0
4358,14447,1
4359,42233,0
4360,46010,0
4361,6774,1
4362,36552,0
4363,30637,0
4364,41529,1
4365,49529,0
4366,10123,0
4367,5229,0
4368,32616,0
4369,4845,0
4370,26507,0
4371,13316,0
4372,30875,0
4373,36407,0
4374,33272,0
4375,1515,0
4376,11602,1
4377,36429,0
4378,11807,0
4379,6993,0
4380,14941,0
4381,15036,0
4382,4368,0
4383,23010,0
4384,17316,0
4385,44706,0
4386,51568,0
4387,10691,0
4388,49261,0
4389,11850,0
4390,32293,0
4391,22018,1
4392,381,0
4393,22757,0
4394,23447,0
4395,30838,0
4396,35703,0
4397,51682,0
4398,9679,0
4399,22175,0
4400,30729,0
4401,10324,1
4402,13631,0
4403,3741,1
4404,14863,0
4405,25889,1
4406,28892,0
4407,36083,0
4408,14495,0
4409,20480,0
4410,28553,0
4411,44262,0
4412,1834,1
4413,8657,0
4414,20312,0
4415,42152,0
4416,14886,0
4417,36150,1
4418,35224,0
4419,23124,0
4420,38200,1
4421,23977,0
4422,18641,0
4423,3289,0
4424,42533,0
4425,19048,0
4426,21384,0
4427,51285,1
4428,11263,1
4429,13572,0
4430,3943,0
4431,28702,0
4432,26813,0
4433,45846,0
4434,2529,0
4435,21289,0
4436,25616,1
4437,22850,0
4438,28050,0
4439,52720,0
4440,39562,0
4441,761,0
4442,11125,0
4443,30407,0
4444,46009,0
4445,48879,1
4446,27518,0
4447,4692,0
4448,43728,0
4449,9654,1
4450,31754,0
4451,52648,0
4452,25946,0
4453,1771,0
4454,12287,0
4455,33412,0
4456,23448,0
4457,9835,0
4458,22223,0
4459,43917,0
4460,28093,1
4461,18414,0
4462,40594,0
4463,43888,0
4464,1763,0
4465,6893,0
4466,24958,0
4467,12697,0
4468,13504,0
4469,2433,0
4470,2839,1
4471,9047,0
4472,13895,0
4473,32139,0
4474,12576,0
4475,41984,0
4476,34360,0
4477,53175,0
4478,37113,0
4479,51151,0
4480,8382,0
4481,52846,1
4482,31681,0
4483,15273,0
4484,37843,0
4485,27642,0
4486,26344,0
4487,1925,1
4488,48412,0
4489,16137,0
4490,16259,0
4491,50451,0
4492,40745,0
4493,12168,0
4494,49566,0
4495,26246,0
4496,51098,0
4497,8402,0
4498,5295,0
4499,21168,0
4500,38997,0
4501,12504,0
4502,11030,0
4503,47443,0
4504,10780,0
4505,19843,0
4506,1009,0
4507,10492,0
4508,45164,1
4509,38011,0
4510,4886,0
4511,39712,0
4512,30221,0
4513,30201,0
4514,36738,0
4515,21499,0
4516,6925,0
4517,37907,0
4518,7302,0
4519,52426,0
4520,38514,0
4521,25093,1
4522,28743,0
4523,24220,0
4524,38139,0
4525,20953,0
4526,30738,0
4527,39090,0
4528,13715,0
4529,10878,0
4530,12155,0
4531,9401,1
4532,51461,0
4533,2295,0
4534,4851,0
4535,14382,0
4536,16852,0
4537,8157,1
4538,47364,0
4539,29650,0
4540,15689,0
4541,16284,1
4542,1684,0
4543,48830,0
4544,39487,0
4545,11332,0
4546,46616,0
4547,28197,1
4548,1931,1
4549,45187,0
4550,40067,0
4551,10307,0
4552,42552,0
4553,8832,0
4554,43960,0
4555,8037,0
4556,8235,1
4557,10829,1
4558,13668,0
4559,44491,1
4560,5881,0
4561,35037,0
4562,16801,0
4563,31007,0
4564,3450,0
4565,3074,0
4566,14474,0
4567,44736,0
4568,37973,0
4569,47779,0
4570,5101,0
4571,12419,1
4572,48637,0
4573,5449,1
4574,50242,1
4575,25505,0
4576,14214,0
4577,41572,0
4578,48480,1
4579,12037,1
4580,53638,1
4581,9857,0
4582,21777,0
4583,4103,0
4584,5629,0
4585,13210,0
4586,10137,0
4587,46419,0
4588,5715,1
4589,21602,1
4590,47699,0
4591,16725,0
4592,34697,0
4593,41662,0
4594,38931,0
4595,9054,0
4596,1715,0
4597,15305,0
4598,2331,0
4599,43750,0
4600,28315,1
4601,32081,0
4602,14030,0
4603,194,0
4604,20857,1
4605,13610,0
4606,42797,0
4607,25223,0
4608,28399,0
4609,24415,0
4610,5749,0
4611,11348,0
4612,47758,0
4613,40619,0
4614,27515,0
4615,15028,0
4616,20222,0
4617,1029,0
4618,4865,0
4619,5438,0
4620,39469,0
4621,29272,0
4622,13081,0
4623,8959,0
4624,46523,1
4625,25011,0
4626,809,0
4627,20297,0
4628,29092,0
4629,36615,0
4630,1530,0
4631,28962,0
4632,6344,0
4633,12665,1
4634,31523,0
4635,48774,0
4636,47664,1
4637,27355,0
4638,41003,0
4639,22869,0
4640,22459,0
4641,19210,0
4642,43866,0
4643,29877,0
4644,41058,0
4645,44828,0
4646,9085,0
4647,39214,0
4648,4977,0
4649,2025,0
4650,45888,1
4651,15221,0
4652,23252,0
4653,16545,0
4654,21157,0
4655,46532,0
4656,46335,0
4657,39275,0
4658,18498,1
4659,41282,0
4660,18165,0
4661,14515,0
4662,29065,0
4663,43460,1
4664,40295,1
4665,1010,0
4666,933,0
4667,24112,0
4668,24149,0
4669,11419,0
4670,30354,0
4671,11454,0
4672,43527,0
4673,41098,0
4674,48332,0
4675,35627,0
4676,23476,0
4677,24307,0
4678,47321,0
4679,29384,0
4680,36093,0
4681,1049,0
4682,6174,0
4683,5052,0
4684,25641,0
4685,21010,0
4686,14260,1
4687,49956,0
4688,12830,0
4689,27760,0
4690,35377,0
4691,50928,0
4692,18542,0
4693,17860,1
4694,36189,0
4695,5993,0
4696,50810,0
4697,14837,0
4698,6736,0
4699,18749,0
4700,44283,0
4701,53505,0
4702,47401,0
4703,10195,0
4704,2719,1
4705,7585,1
4706,35851,0
4707,4334,0
4708,3130,0
4709,37562,0
4710,46007,0
4711,49897,0
4712,15857,0
4713,37466,0
4714,2821,0
4715,34487,0
4716,11864,0
4717,7848,1
4718,1764,0
4719,30825,0
4720,21391,0
4721,33304,0
4722,8355,0
4723,48508,0
4724,10861,0
4725,27511,1
4726,33469,1
4727,11460,1
4728,27584,0
4729,40326,0
4730,14637,0
4731,32602,0
4732,42102,0
4733,21141,0
4734,18309,0
4735,8132,0
4736,1723,0
4737,21429,0
4738,13349,0
4739,40435,0
4740,45641,0
4741,51940,0
4742,41045,0
4743,52887,0
4744,25445,0
4745,1865,0
4746,38858,0
4747,10438,0
4748,3806,1
4749,22364,1
4750,17242,0
4751,25391,0
4752,41709,1
4753,35625,1
4754,49945,0
4755,46601,0
4756,28365,0
4757,50865,1
4758,6800,1
4759,8502,0
4760,48797,0
4761,34394,1
4762,29383,0
4763,47797,0
4764,52196,1
4765,32945,0
4766,32280,0
4767,871,1
4768,46465,0
4769,41249,0
4770,51668,0
4771,47816,0
4772,12853,1
4773,14580,0
4774,19171,0
4775,34806,0
4776,33298,0
4777,36125,0
4778,1845,0
4779,46083,1
4780,25147,0
4781,42941,1
4782,44618,0
4783,47440,0
4784,5753,0
4785,43938,0
4786,45282,0
4787,42092,0
4788,23371,1
4789,20260,0
4790,42956,0
4791,11517,0
4792,21687,0
4793,28060,1
4794,5545,1
4795,20215,0
4796,20186,0
4797,3066,0
4798,50200,0
4799,51587,1
4800,38729,0
4801,14975,0
4802,4709,0
4803,24805,1
4804,27540,1
4805,49561,0
4806,45,0
4807,25709,0
4808,42745,0
4809,20422,1
4810,24860,0
4811,13718,1
4812,28634,0
4813,21568,0
4814,49722,0
4815,35848,0
4816,18809,0
4817,9593,0
4818,48895,1
4819,47730,1
4820,35865,0
4821,34574,0
4822,47215,1
4823,23684,0
4824,44553,0
4825,113,1
4826,50025,0
4827,24913,0
4828,26369,0
4829,26392,0
4830,38539,0
4831,9793,1
4832,8322,0
4833,7568,0
4834,855,1
4835,34322,0
4836,20099,0
4837,6502,0
4838,49423,1
4839,33061,1
4840,6974,0
4841,16612,0
4842,40719,1
4843,1720,0
4844,50894,1
4845,52919,0
4846,47014,0
4847,34209,0
4848,7608,0
4849,60,0
4850,44472,1
4851,52927,0
4852,17704,0
4853,15678,1
4854,22449,0
4855,21331,0
4856,34821,0
4857,36221,0
4858,28023,0
4859,17100,0
4860,36986,0
4861,48581,1
4862,49842,0
4863,37681,1
4864,16039,0
4865,13433,0
4866,19269,0
4867,40692,1
4868,45938,1
4869,21701,0
4870,14145,0
4871,27490,0
4872,25975,0
4873,7109,0
4874,39617,0
4875,2795,0
4876,43820,0
4877,27173,0
4878,38995,0
4879,638,0
4880,19632,1
4881,29431,0
4882,8372,0
4883,28929,1
4884,7461,0
4885,38742,0
4886,46194,0
4887,36819,0
4888,31414,1
4889,29411,0
4890,45079,1
4891,43752,0
4892,10040,0
4893,3402,0
4894,43664,0
4895,23211,0
4896,28977,0
4897,16710,0
4898,51134,0
4899,16472,0
4900,53219,1
4901,36411,0
4902,42279,0
4903,16773,1
4904,10484,0
4905,4510,0
4906,26075,0
4907,45954,0
4908,52567,1
4909,33254,0
4910,10879,0
4911,39110,1
4912,20492,0
4913,17434,0
4914,44356,0
4915,44318,1
4916,5329,0
4917,3563,0
4918,51562,1
4919,29699,0
4920,27163,0
4921,40520,0
4922,39482,1
4923,4783,0
4924,49843,0
4925,7968,0
4926,51369,0
4927,27807,0
4928,41034,0
4929,13289,0
4930,29468,0
4931,34433,1
4932,49022,0
4933,17933,0
4934,23147,0
4935,26503,0
4936,6045,0
4937,53554,0
4938,49383,1
4939,45113,0
4940,34281,0
4941,12946,0
4942,12568,0
4943,22042,0
4944,1564,0
4945,6649,0
4946,6691,0
4947,47783,1
4948,31427,0
4949,13164,1
4950,33527,1
4951,37754,1
4952,26002,1
4953,23111,0
4954,8285,0
4955,47203,0
4956,22815,0
4957,17643,0
4958,34727,0
4959,28082,0
4960,25909,0
4961,12024,0
4962,47641,0
4963,32607,0
4964,44759,0
4965,2150,0
4966,40997,0
4967,52062,0
4968,39253,1
4969,50504,0
4970,19967,1
4971,27011,0
4972,31433,0
4973,19796,0
4974,43457,0
4975,13962,0
4976,30539,0
4977,48455,0
4978,30298,1
4979,7330,1
4980,37151,0
4981,9666,0
4982,53368,0
4983,46804,1
4984,13477,0
4985,39759,0
4986,10328,0
4987,23743,0
4988,27037,0
4989,33036,0
4990,3877,1
4991,53077,1
4992,11465,0
4993,35122,0
4994,49244,0
4995,39729,0
4996,19464,1
4997,39221,0
4998,34968,0
4999,3135,0
5000,43780,0
5001,42957,0
5002,9347,0
5003,43792,0
5004,37384,0
5005,14684,0
5006,2736,0
5007,31198,1
5008,208,0
5009,41482,0
5010,46831,0
5011,45562,0
5012,18412,0
5013,5919,0
5014,13762,1
5015,26688,0
5016,21750,0
5017,392,0
5018,9639,1
5019,27083,0
5020,19225,0
5021,49857,0
5022,27655,0
5023,19069,0
5024,19333,0
5025,45185,1
5026,2960,0
5027,21212,0
5028,27720,0
5029,10933,0
5030,32113,0
5031,13849,0
5032,15983,0
5033,3210,0
5034,15297,0
5035,37385,0
5036,4328,1
5037,48167,1
5038,17685,0
5039,14136,1
5040,21737,0
5041,17108,1
5042,32121,0
5043,8698,0
5044,46780,0
5045,36219,0
5046,42013,0
5047,53581,0
5048,21451,0
5049,51775,0
5050,41661,0
5051,14785,0
5052,41951,0
5053,9148,0
5054,44868,0
5055,43969,0
5056,10423,0
5057,20197,0
5058,53431,1
5059,8269,1
5060,50446,0
5061,5660,0
5062,46609,0
5063,11566,1
5064,43145,0
5065,37194,0
5066,24211,1
5067,2841,1
5068,11869,0
5069,5675,0
5070,40782,0
5071,40980,1
5072,49675,0
5073,2805,0
5074,52529,0
5075,27861,0
5076,17041,0
5077,39500,0
5078,26685,1
5079,36033,0
5080,30123,0
5081,37435,0
5082,9003,0
5083,40533,1
5084,30754,0
5085,42097,0
5086,33202,0
5087,47713,0
5088,18805,0
5089,50463,0
5090,22324,0
5091,17838,0
5092,15485,0
5093,17930,0
5094,45573,0
5095,24584,0
5096,50724,0
5097,36370,0
5098,16727,0
5099,32757,0
5100,881,0
5101,51503,0
5102,34649,1
5103,40681,0
5104,5504,0
5105,758,0
5106,46688,0
5107,15000,1
5108,23740,1
5109,53715,0
5110,21262,0
5111,373,0
5112,45407,0
5113,10191,1
5114,25854,0
5115,52326,0
5116,30180,0
5117,10800,1
5118,50965,1
5119,35271,0
5120,34833,0
5121,53003,0
5122,11507,1
5123,35490,0
5124,1086,0
5125,43530,0
5126,24723,0
5127,13457,0
5128,49232,0
5129,48018,0
5130,49445,0
5131,5697,1
5132,3799,0
5133,48408,0
5134,48613,0
5135,39642,0
5136,6367,0
5137,1953,0
5138,42927,0
5139,18762,0
5140,30029,0
5141,11731,0
5142,13393,0
5143,23031,0
5144,6075,0
5145,25392,0
5146,31421,0
5147,15250,0
5148,3442,1
5149,19624,0
5150,27942,0
5151,2770,0
5152,3629,0
5153,2216,0
5154,13514,0
5155,3255,0
5156,2584,1
5157,23163,0
5158,23982,0
5159,38483,0
5160,26409,0
5161,39353,1
5162,46048,0
5163,11797,0
5164,4065,0
5165,16238,1
5166,1517,1
5167,14617,0
5168,47221,0
5169,8544,0
5170,31912,1
5171,20169,0
5172,118,0
5173,25267,1
5174,48572,0
5175,45273,0
5176,16321,1
5177,21696,0
5178,24146,0
5179,14603,0
5180,35296,0
5181,25850,0
5182,32036,0
5183,49115,1
5184,46402,1
5185,8490,1
5186,6517,0
5187,42094,0
5188,14615,0
5189,51026,0
5190,31566,1
5191,41581,0
5192,24361,1
5193,2312,0
5194,31547,1
5195,25837,1
5196,5930,0
5197,34925,0
5198,46199,0
5199,12061,0
5200,7275,0
5201,26564,0
5202,41517,0
5203,22447,0
5204,26602,0
5205,20180,1
5206,23765,1
5207,15403,1
5208,7465,0
5209,15436,0
5210,46982,0
5211,3985,0
5212,8466,0
5213,50518,0
5214,25730,1
5215,8952,0
5216,11035,0
5217,10503,0
5218,34991,0
5219,39510,0
5220,4744,0
5221,4995,0
5222,10235,0
5223,39565,0
5224,340,0
5225,25594,0
5226,25804,0
5227,7539,0
5228,8401,0
5229,20779,0
5230,5847,1
5231,15523,0
5232,7716,0
5233,41793,0
5234,26971,0
5235,49970,1
5236,33792,0
5237,158,0
5238,23669,0
5239,27362,1
5240,39774,0
5241,53393,1
5242,11655,0
5243,51179,0
5244,6563,0
5245,21318,1
5246,25612,0
5247,13378,0
5248,51698,0
5249,26332,0
5250,2518,1
5251,16153,0
5252,27734,0
5253,45433,1
5254,29320,0
5255,33615,0
5256,9072,0
5257,19565,0
5258,38767,1
5259,14430,0
5260,27110,0
5261,34278,0
5262,37320,0
5263,16173,0
5264,20316,0
5265,27837,0
5266,47745,0
5267,11809,0
5268,33329,0
5269,43305,0
5270,44212,1
5271,5399,0
5272,32295,0
5273,14782,0
5274,20939,0
5275,8816,1
5276,17339,0
5277,32309,1
5278,10432,0
5279,5916,0
5280,14590,0
5281,34235,0
5282,35038,0
5283,6018,0
5284,37901,0
5285,46387,1
5286,51560,0
5287,34620,0
5288,34953,0
5289,18469,0
5290,18874,0
5291,24179,0
5292,20101,0
5293,29312,0
5294,39852,1
5295,26734,0
5296,28696,0
5297,49935,0
5298,6204,0
5299,32038,0
5300,38444,0
5301,18280,0
5302,2822,1
5303,6527,0
5304,18108,1
5305,41940,0
5306,20487,0
5307,37619,0
5308,4040,0
5309,47630,0
5310,20909,1
5311,3225,0
5312,10726,0
5313,25299,0
5314,7499,0
5315,38737,0
5316,16627,0
5317,26141,0
5318,5562,0
5319,25955,1
5320,20374,0
5321,43304,0
5322,14344,0
5323,16853,0
5324,23061,0
5325,43596,0
5326,18745,0
5327,21270,0
5328,46798,0
5329,20373,0
5330,37044,1
5331,1940,0
5332,3094,0
5333,52108,0
5334,33810,0
5335,35493,0
5336,18369,0
5337,51545,0
5338,11107,0
5339,2263,1
5340,41989,1
5341,8576,0
5342,10236,1
5343,18514,0
5344,5521,0
5345,33127,0
5346,52450,0
5347,43699,1
5348,23808,0
5349,26443,1
5350,15679,0
5351,37228,0
5352,14490,1
5353,43890,1
5354,4287,0
5355,4972,0
5356,3550,0
5357,20202,1
5358,22674,0
5359,4917,0
5360,1285,0
5361,34121,1
5362,5519,1
5363,22619,1
5364,15069,1
5365,16680,0
5366,46159,0
5367,47771,0
5368,11299,0
5369,45420,0
5370,12352,0
5371,31607,0
5372,27273,1
5373,27471,0
5374,43432,0
5375,41887,1
5376,28675,0
5377,49880,1
5378,2446,0
5379,36906,0
5380,17268,1
5381,20505,0
5382,18790,0
5383,48241,0
5384,19514,0
5385,30348,1
5386,33389,1
5387,42509,1
5388,17390,0
5389,5621,1
5390,40181,0
5391,46533,0
5392,8411,0
5393,7293,0
5394,19029,0
5395,41540,0
5396,38844,1
5397,11580,0
5398,9590,1
5399,1870,0
5400,36055,0
5401,30799,0
5402,10360,0
5403,29621,0
5404,29448,1
5405,10601,0
5406,47546,0
5407,19373,0
5408,18454,0
5409,23615,0
5410,35639,0
5411,52637,0
5412,20194,0
5413,16750,0
5414,26218,0
5415,149,0
5416,21193,0
